IDSBR,Nama Usaha,Alamat,Kode Wilayah,Status Perusahaan,len,kode_kecamatan,nama_kecamatan
2642443,LINGKAR AKSES NUSANTARA,JL. PELITA II LR. 2 NO. 122 MAKASSAR,7371031008,Aktif,10,7371031,Rappocini
2642486,SS ARSINESIA,JL BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
2643841,UNTUK KITA SULAWESI,JL RAYA PENDIDIKAN KOMPLEKS ROYAL,7371031006,Aktif,10,7371031,Rappocini
2644523,ANOA ALAM JAYA,"KOMPLEK PURI TAMAN SARI BLOK B7/7 RT 001 RW 012, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
2644915,EAST STAR LOGISTICS,JL MONUMEN EMMY SAELAN KOMPLEK GRAHA SARI,7371031001,Aktif,10,7371031,Rappocini
2645416,"PT. GUNUNG RAYA BULUKUMBA - PT. DUA DELAPAN PROPERTINDO, KSO",JL TIMAH II,7371031010,Aktif,10,7371031,Rappocini
2646639,LIMA TEKNOLOGI GLOBAL,JL LANDAK BARU LORONG 3,7371031007,Aktif,10,7371031,Rappocini
2647554,BELLE EMILIE,"JL HERTASNING RAYA NO 36 RT 002 RW 007, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
2647597,MITRASEL INTI UTAMA,JL NIKEL I,7371031010,Aktif,10,7371031,Rappocini
2647698,ENERSI TEHNIK,"JL.BONTO MENE I NO.6, BANTA-BANTAENG",7371031007,Aktif,10,7371031,Rappocini
2649152,YAYASAN ARRAHMAH,KOMPLEK PEMDA BLOK E28/21 JL AP PETTARANI RT 003 RW 005 TIDUNG,7371031006,Aktif,10,7371031,Rappocini
2649464,PENGKAJIAN PEMBERDAYAAN MASYARAKAT (YKPM),JL HERTASNING BARU PERUM TAMAN YASMIN INDAH BLOK A1,7371031003,Aktif,10,7371031,Rappocini
2649978,DARMA CITRA UTAMA,JL BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
2649979,TUSINDO GLOBAL UTAMA,PERMATA HIJAU LESTARI BLOK P2 NOMOR 19,7371031004,Aktif,10,7371031,Rappocini
2650152,PERKASA BANK CONSULTAN,JL. RAPPOCINI RAYA,7371031008,Aktif,10,7371031,Rappocini
2650192,SURYA BUANA MANDIRI,"KOMP.VILLA MEGA SARI BLOK F NO.12,RT.008/RW.003,GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
2650206,INSTHINK 3D STUDIO,BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
2650921,HIJRAH HANIYAH OLEUM,JALAN KARUNRUNG RAYA V BLOK F / 08,7371031002,Aktif,10,7371031,Rappocini
2652320,ADINALTA,BTN MINASA UPA BLOK,7371031001,Aktif,10,7371031,Rappocini
2652722,YAYASAN INDONESIA TIMUR (YAYASAN INTIM),"JL RAPPOCINI RAYA NO 171 RT.002 RW.005, BUAKANA",7371031008,Aktif,10,7371031,Rappocini
2653447,KOMPAK MITRA BERJAYA,JL A.P PETTARANI,7371031010,Aktif,10,7371031,Rappocini
2655113,SAHABAT KARZA AGRO UTAMA,JL RAPPOCINI RAYA,7371031008,Aktif,10,7371031,Rappocini
2655354,FORUM KERUKUNAN UMAT BERAGAMA KOTA MAKASSAR,PERUM GRIYA FAJAR MAS BLOK A/6,7371031,Aktif,7,7371031,Rappocini
2655618,LANGKASA GLOBAL MEDIA KOMUNIKASI,JL TALASALAPANG KOMPLEKS MANGASA VILLAGE,7371031001,Aktif,10,7371031,Rappocini
2657348,BERITAINI MEDIA INTERNUSA,JL TIDUNG VII STP I,7371031003,Aktif,10,7371031,Rappocini
2658251,GARIS SILUET KONSULTAN,JL TODDOPULI 6 PURI TAMAN SARI,7371031004,Aktif,10,7371031,Rappocini
2659250,PERMATA AKSARA,"JL.AROEPALA SAMPING SMP 40 TEMBUSAN KOMP. ANGGREK MINASA UPA,RT.004/RW.010,GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
2659339,SETYA ABADI,"JL. JIPANG RAYA NO. 13 KEL. KARUNRUNG, KEC. RAPPOCINI, KOTA MAKASSAR",7371031002,Aktif,10,7371031,Rappocini
2659340,RAJAMAWELLANG,JL COKONURI,7371031002,Aktif,10,7371031,Rappocini
2661500,BERKAH LIMA TUJUH,RAYA PENDIDIKAN,7371031006,Aktif,10,7371031,Rappocini
2661597,NUR BERKAH,RAPPOCINI RAYA LR.5G,7371031009,Aktif,10,7371031,Rappocini
2661957,NASRAT TRANS SEJAHTERA,KOMP BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
2663886,NADI PATI,KOMP BTN MINASA UPA BLOK,7371031001,Aktif,10,7371031,Rappocini
2664196,REAKSI CONSULINDO,JL BUAKANA,7371031008,Aktif,10,7371031,Rappocini
2664438,ARUNIMA SUKSES,JL BONTO MANAI,7371031007,Aktif,10,7371031,Rappocini
2664470,MEGA LESTARI CITA,"RUKO PERMATA SARI NO 31 JL SULTAN ALAUDDIN, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
2664720,MUJIZAT,"JL.RSI.FAIZAL XIV BLOK A.32, BANTA-BANTAENG",7371031007,Aktif,10,7371031,Rappocini
2665175,LESTARI MEGA WISATA,JALAN HERTASNING BARU NOMOR 7,7371031004,Aktif,10,7371031,Rappocini
2665304,CV KARINA CITRA MANDIRI,JALAN SAKRDA,7371031001,Aktif,10,7371031,Rappocini
2665713,METROPOLITAN ANUGERAH INDONESIA,JL ANDI DJEMMA (EX LANDAK BARU),7371031007,Aktif,10,7371031,Rappocini
2665890,DANU KARYA DWITAMA,JL YUSUF DAENG NGAWING,7371031006,Aktif,10,7371031,Rappocini
2666076,BOOBLE MITRA KREATIF,JL MON EMMY SAELAN,7371031006,Aktif,10,7371031,Rappocini
2666264,ESTINA MEDIA,"JL.AROEPALA SAMPING SMP 40 TEMBUSAN KOMP. ANGGREK MINASA UPA,RT.004/RW.010,GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
2666348,JAUHARY PERKASA,JL SULTAN ALAUDDIN KOMP PERMATA SARI RUKO,7371031001,Aktif,10,7371031,Rappocini
2668058,AN NUUR,"JL.MONGISIDI BARU LR.2 NO.1 RT.004 RW.005, BALLA PARANG",7371031010,Aktif,10,7371031,Rappocini
2668404,TKIT ALBIRUNI MANDIRI JIPANG,JL JIPANG RAYA KOMPLEKS RUKO,7371031002,Aktif,10,7371031,Rappocini
2669155,DIAZ GLOBAL MULIA,JL BTN AGRARIA,7371031002,Aktif,10,7371031,Rappocini
2669898,KARYA LISENDO MEMBANGUN,KOMP ANGING MAMMIRI RESIDENCE,7371031006,Aktif,10,7371031,Rappocini
2670467,GINAN MEDIA WISATA,JALAN ANDI PANGERAN PETTARANI RUKO NEW ZAMRUD BLOK F NO. 5,7371031008,Aktif,10,7371031,Rappocini
2670564,ABADI REDENA,PERUMAHAN PERMATA SUDIANG RAYA BLOK F6,7371031010,Aktif,10,7371031,Rappocini
2671370,DUA DUA KARYA,"JL MAPPALA BLOK A5 NO 2 RT 003 RW 008, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
2671411,RUMAH NUTRISI INDONESIA,"PERUMAHAN GUBERNUR BLOK E15/9, JALAN HERTASNING 9",7371031006,Aktif,10,7371031,Rappocini
2671605,BINTANG AGRI JAYA,JL HERTASNING BARU KOMP PERMATA HIJAU LESTARI P10/12,7371031004,Aktif,10,7371031,Rappocini
2672119,AZZIHRA ANUGERAH,JL TALASALAPANG 3,7371031002,Aktif,10,7371031,Rappocini
2673596,JAYA MANDIRI MAKASSAR,JL. TAMALATE 5,7371031004,Aktif,10,7371031,Rappocini
2673938,KARYA SEMESTA PERSADA,JL BUMI 10 KOMP BPH ALAUDDIN,7371031001,Aktif,10,7371031,Rappocini
2674316,GEGAP GEMPITA,"JL SKARDA N III BLOK C/30 RT.006 RW.016, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
2674364,AGTAR JAYA PRIMA,JL RAYA PENDIDIKAN BLOK,7371031006,Aktif,10,7371031,Rappocini
2674378,TOYOTA ASTRA FINANCIAL SERVICES,JL SULTAN ALAUDDIN RUKO ALAUDDIN BLOK,7371031001,Aktif,10,7371031,Rappocini
2674432,PELAYARAN SPECTRA TIRTASEGARALINE,JL BTN MINASA UPA,7371031002,Aktif,10,7371031,Rappocini
2676877,AMEDIKA UTAMA SEJAHTERA,"JL LANDAK BARU NO 120 RT 007 RW 006, BANTA-BANTAENG",7371031007,Aktif,10,7371031,Rappocini
2677163,SLV MODERN TRAVELIDO,JALAN AP PETTARANI RUKO NEW ZAMRUD A/25,7371031008,Aktif,10,7371031,Rappocini
2678354,TIRE SOLUTION,JL HERTASNING BARU,7371031002,Aktif,10,7371031,Rappocini
2680300,MITRA MANDIRI,MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
2680329,ASET AKHIRAT INDONESIA,"JL HERTASNING BARAT 2, KOMPLEKS GRIYA PANAKKUKANG INDAH",7371031005,Aktif,10,7371031,Rappocini
2681946,KARYA MUJUR PRASETYA,JL RAPPOCINI RAYA,7371031008,Aktif,10,7371031,Rappocini
2683482,AHNUR RADHA MANDIRI,JL MINASA SARI PERUM GRIYA MINASA SARI,7371031001,Aktif,10,7371031,Rappocini
2684092,TATA DWI PUTRA,"JL.TALASALAPANG NO.44, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
2684806,PELITA ABADI NUSANTARA,"JL PELITA RAYA TENGAH A2 NO 3A RT.003 RW.009, BALLA PARANG",7371031010,Aktif,10,7371031,Rappocini
2685012,GRAHA EDUKASI MAKASSAR,JL BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
2685594,R6 JAYA,"JL.TIDUNG IX STP 21 NO.251, MAPPALA",7371031003,Aktif,10,7371031,Rappocini
2686760,SDIT AL BIRUNI JIPANG,JL JIPANG RAYA KOMPLEKS RUKO,7371031002,Aktif,10,7371031,Rappocini
2688338,MUMTAZ KARA SADAJIWA,JL AROEPPALA ANGING MAMMIRI RESIDENCE,7371031002,Aktif,10,7371031,Rappocini
2688558,TIGA A PERDANA,JL CILALLANG JAYA,7371031008,Aktif,10,7371031,Rappocini
2689275,HURAIRAH SEJAHTERA NUSANTARA,JALAN BONTOMENE,7371031007,Aktif,10,7371031,Rappocini
2689759,GAHARA PUTRA PERKASA,JL HERTASNING,7371031006,Aktif,10,7371031,Rappocini
2690289,ELVIRA SATU NUSA,JL. AROEPALA NO. 2,7371031004,Aktif,10,7371031,Rappocini
2691732,WARTEG SELERA,JL TALASALAPANG RAYA,7371031001,Aktif,10,7371031,Rappocini
2693083,ANUGERAH PRIMA JAYA,"JL AROEPALA PERUM PERMATA HIJAU LESTARI BLOK Q5/6 RT 002 RW 002, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
2694290,LEMBAGA LINTAS INDONESIA,"KOMPLEKS PERMATA HIJAU JL PALEM RAYA BLOK A/3 RT.001 RW.011, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
2695562,GHIFARINDO,"JL HERTASNING BARU KOMPLEK ANGING MAMMIRI RECIDENCE BLOK F1/6 RT 001 RW 001, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
2696295,INDUK SULMAPA KEKAR,JL. TIDUNG MARIOLO LR.1,7371031006,Aktif,10,7371031,Rappocini
2698002,DAYU PUTRINDO,JL MAPPALA RAYA,7371031006,Aktif,10,7371031,Rappocini
2698129,SAHABAT RANDA,"JL.RAPPOCINI RAYA NO.186, BUAKANA",7371031008,Aktif,10,7371031,Rappocini
2698188,KENCANA JAYA,JL MONUMEN EMMY SAELAN,7371031006,Aktif,10,7371031,Rappocini
2698435,PUSAT LAYANAN KONSELING DAN PSIKOLOGI MAKASSAR,KOMP. UNM,7371031006,Aktif,10,7371031,Rappocini
2698801,AIMMA KASIH SAYANG,JALAN SKARDA N 3 NOMOR 19,7371031002,Aktif,10,7371031,Rappocini
2698978,REJEKI SUKSES MANDIRI INDOTAMA,JL TAMALATE 1 BLOK,7371031005,Aktif,10,7371031,Rappocini
2699088,VAL RAY MULTIMEDIA,JALAN RSI FAISAL II BLOK B NOMOR 17,7371031007,Aktif,10,7371031,Rappocini
2699303,CELEBES BANGUN NUSANTARA,BTN MINASA UPA BLOK AB. 14 NOMOR 8,7371031001,Aktif,10,7371031,Rappocini
2699662,REZKY MULTAZAM,"JL.AP PETTARANI KOMP.NEW ZAMRUD BLOK.E NO.14, BUAKANA",7371031008,Aktif,10,7371031,Rappocini
2699908,LEMBAGA PENDIDIKAN TRY DHISKA,"JL.TAMALATE V STP XI NO.167 RT.006 RW.003, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
2701546,MEGATAMA  BUANA,JL CILALANG JAYA VII,7371031008,Aktif,10,7371031,Rappocini
2702247,NIRA MANIS,JL AP PETTARANI RUKO NEW ZAMRUD,7371031008,Aktif,10,7371031,Rappocini
2703057,MERAKI BERKAT IRAYA,SULTAN ALAUDDIN RUKO ALAUDDIN PLAZA,7371031001,Aktif,10,7371031,Rappocini
2703181,ZAP UTAMA,JL BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
2703827,AURA ALAM REZEKY,BTN MINASA UPA BLOK E6/2,7371031001,Aktif,10,7371031,Rappocini
2703950,BUSSAN AUTO FINANCE,KOMPLEKS ALAUDDIN PLAZA RUKO SOHO,7371031001,Aktif,10,7371031,Rappocini
2704332,SEGERINDO,"JL. TIDUNG 9 BLOK 9 STP. 5 NO. 152 RT. 002 RW. 012, MAPPALA",7371031003,Aktif,10,7371031,Rappocini
2705501,MITRA BOSI INTERCONTINENTAL,JL YUSUF DG NGAWING,7371031006,Aktif,10,7371031,Rappocini
2708490,INDOFATIH BERKAH MULIA,JL. MINASA UPA BLOK M1 BTN MINASA INDAH RESIDENCE BLOK C/10,7371031001,Aktif,10,7371031,Rappocini
2708778,ROES PADUWAI,JL KELAPA TIGA NO 24 RT 003 RW 006 BALLA PARANG,7371031010,Aktif,10,7371031,Rappocini
2708812,IDE KREASI PARAKITA,TIDUNG VII STP 1,7371031003,Aktif,10,7371031,Rappocini
2709105,MUDA TEHNIK,JL PANDAN BLOK B2/2 RT 001 RW 010 KASSI-KASSI,7371031004,Aktif,10,7371031,Rappocini
2709131,ALMAIRA,JL HERTASNING PERUM HALMIN RESIDENCE,7371031003,Aktif,10,7371031,Rappocini
2709260,SMART INTERNATIONAL INDONESIA,JL SUNGAI SADDANG BARU NO 26 RT. 004 RW. 002 BALLA PARANG,7371031010,Aktif,10,7371031,Rappocini
2710884,PUPUK SARI TANI,"JL.M.EMMY SAELAN NO.99, KARUNRUNG",7371031002,Aktif,10,7371031,Rappocini
2711265,JOIN MEDIASIBER INDONESIA,JL KOMP MINASA UPA,7371031,Aktif,7,7371031,Rappocini
2712445,SARANA SUKSES MEDIKA,"JL.RAPPOCINI RAYA NO.93 RT.001 RW.004, RAPPOCINI",7371031009,Aktif,10,7371031,Rappocini
2713817,ZELDA KHARISMA PRATAMA,BTN MINASA UPA BLOK,7371031001,Aktif,10,7371031,Rappocini
2715721,YAYASAN TOLI TOLI UTARA,JL. BERINGIN RAYA,7371031004,Aktif,10,7371031,Rappocini
2716165,PATAKA TRUPUT DHARMADYAKSA,JL LANDAK BARU LR 1,7371031007,Aktif,10,7371031,Rappocini
2716393,PHINISI CITRA NUSANTARA,JL RSI FAISAL RAYA BLOK,7371031007,Aktif,10,7371031,Rappocini
2717155,LEMBAGA BANTUAN HUKUM MAKASSAR,"JL PELITA RAYA VI BLOK A34/9, BUAKANA",7371031008,Aktif,10,7371031,Rappocini
2717655,HARYUDINA INDONESIA,JL BANTA-BANTAENG RAYA,7371031007,Aktif,10,7371031,Rappocini
2717870,SUGONG,JL TAMALATE 4 STP 15 BLOK,7371031004,Aktif,10,7371031,Rappocini
2718578,DUTA PERKASA,"JL PELITA RAYA 9 NO 28, BALLA PARANG",7371031010,Aktif,10,7371031,Rappocini
2719566,ASAP EDIT STATION,JL.TODDOPULI I STP 1,7371031004,Aktif,10,7371031,Rappocini
2719639,ANNAJAH RAJA WISATA,REGENCY FAJAR MAS C.6,7371031001,Aktif,10,7371031,Rappocini
2719877,CITRA IBU,"KOMP.KESEHATAN BANTA-BANTAENG BLOK A/62, BANTA-BANTAENG",7371031007,Aktif,10,7371031,Rappocini
2720595,PB. HMI,JL TAMALATE V,7371031004,Aktif,10,7371031,Rappocini
2720618,INDONESIAN CRISIS CENTER (ICC),BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
2721549,ZARINDAH PERDANA,JALAN PELITA RAYA NO 42 RT: 02 RW: 02,7371031010,Aktif,10,7371031,Rappocini
2722195,RACHMAT ABADI,PERUMAHAN BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
2722253,AQSA TALENTA MANDIRI,JL AROEPALA KOMP PERMATA HIJAU LESTARI,7371031004,Aktif,10,7371031,Rappocini
2722505,FORUM KAMPUNG BAHASA SULAWESI (FKBS),KOMP BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
2723320,RESOPA MITRA GLOBAL,"JL HERTASNING KOMPLEKS PERMATA HIJAU PERMAI BLOK B NO 21 RT 001 RW 011, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
2724874,TK TERATAI UNM,JL. BONTO LANGKASA KAMPUS PASCASARJANA UNM,7371031007,Aktif,10,7371031,Rappocini
2724939,RAUDHATUL ATHFAAL MARDHATI,JL SKARDA N 3,7371031001,Aktif,10,7371031,Rappocini
2724954,TK BIDARAYYA,BTN MINASA UPA,7371031002,Aktif,10,7371031,Rappocini
2725492,EKA SURYA DWIMEGA,KOMPLEKS PERMATA SARI PS IV/1,7371031001,Aktif,10,7371031,Rappocini
2725915,ALPROMOSINDO,"JL TAMALATE I NO 26 RT 002 RW 002, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
2725916,SMART ENGLISH TRAINING,"JL.RAYA PENDIDIKAN KOMP.PERUMNAS IKIP BLK A3 18/19 RT.000 RW.000, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
2726102,GHANIY PUTRA PERKASA,BTN MINASA UPA BLOK L5/22 RT 002 RW 008 GUNUNG SARI,7371031001,Aktif,10,7371031,Rappocini
2726881,SURYA KENCANA PRAKARSA,JL. SULTAN ALAUDDIN,7371031001,Aktif,10,7371031,Rappocini
2727682,SOLUSI INTI MEDIA,JALAN TIDUNG V BLOK 16 NO.3,7371031006,Aktif,10,7371031,Rappocini
2727696,SAJADAH PUTIH MAMA,BTN MINASA UPA BLOK F 17 NO.31,7371031001,Aktif,10,7371031,Rappocini
2727766,KARYA AGUNG MANDIRI,"JL HERTASNING VI NO 2 RT 006 RW 005, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
2728643,MEGA CITRA NUSANTARA,JL ANDI DJEMMA,7371031007,Aktif,10,7371031,Rappocini
2729336,BANK BTPN SYARIAH TBK,JL HERTASNING,7371031006,Aktif,10,7371031,Rappocini
2729502,DIVAZA INSANI SEJAHTERA,BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
2729660,MAYASA ARCHIPOLOGY CONSULTANT,KOMP MAKASSAR TOWN HOUSE,7371031006,Aktif,10,7371031,Rappocini
2729700,ANUGERAH MITRA SEJAHTERA BERSAMA,JL AP PETTARANI,7371031008,Aktif,10,7371031,Rappocini
2730231,PERKUMPULAN MANGUNI INDONESIA,BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
2730304,SUGIH BERJASA,JL MONGINSIDI BARU,7371031009,Aktif,10,7371031,Rappocini
2730493,MEGAREZKY DIGITAL PUBLIKA,JL INSPEKSI WADUK BITOA MAKASSAR,7371031004,Aktif,10,7371031,Rappocini
2730535,LSM SEKOCI INDORATU DPC KOTA MAKASSAR,KOMP MINASA UPA BLOK,7371031001,Aktif,10,7371031,Rappocini
2730933,POS KEADILAN PEDULI UMMAT (PKPU),JL TAMALATE 1 BLOK 17,7371031005,Aktif,10,7371031,Rappocini
2731775,SMA RAIDERS MAKASSAR,"JL KELAPA TIGA GANG 2 NO 21 RT 005 RW 007, BALLA PARANG",7371031010,Aktif,10,7371031,Rappocini
2732031,KEKASIH AQSHA FORUM,KOMP BTN MINASA UPA BLOK J6,7371031,Aktif,7,7371031,Rappocini
2735886,BUDI MULYA,JL.NIPAH,7371031004,Aktif,10,7371031,Rappocini
2736063,MARGA DIGJAYA,JL SULTAN ALAUDDIN (RUKO ALAUDDIN PLAZA OFFICE 05),7371031001,Aktif,10,7371031,Rappocini
2736799,EMPATPUTRA MEDIA SEJATI,JL TAMALATE 7 STP 24,7371031003,Aktif,10,7371031,Rappocini
2737290,ASEP HENDRO RACING SPORTS,JL SULTAN ALAUDDIN BOULEVARD BLOK,7371031001,Aktif,10,7371031,Rappocini
2738940,ETERNAL AGRICULTURE INDONESIA,JL. SUNGAI SADDANG NO.44,7371031009,Aktif,10,7371031,Rappocini
2739475,AN NUUR,JL MONGINSIDI BARU LR 2,7371031010,Aktif,10,7371031,Rappocini
2739896,LAMBDA KREASINDO,JL KARUNRUNG ASRI BLOK E NO.14 RT/RW /,7371031002,Aktif,10,7371031,Rappocini
2740192,PERKUMPULAN SANGGAR CELEBES INDONESIA PERFORMING ARTS,JL TALASALAPANG BPH PLAZA,7371031002,Aktif,10,7371031,Rappocini
2740474,PUTRI ADINDA,"JL.RAPPOCINI RAYA 3 NO.59 B RT.001 RW.001, RAPPOCINI",7371031009,Aktif,10,7371031,Rappocini
2741439,MEDIA LIPUT GRUP,JALAN MINASA SARI RAYA BLOK,7371031001,Aktif,10,7371031,Rappocini
2741480,ANUGRAH MAKMUR PERSADA,MAPPALA,7371031006,Aktif,10,7371031,Rappocini
2742914,PEGAWAI NEGERIPENGAYOMANLEMB PEMASYARAKATAN KELAS  I,"JL.ST ALAUDDIN NO.191, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
2743122,MITRA INDONESIA DESAIN CEMERLANG,JL YUSUF DG NGAWING,7371031006,Aktif,10,7371031,Rappocini
2744412,ANTARA RAYA,RSI FAISAL X,7371031007,Aktif,10,7371031,Rappocini
2745282,LKP ANDIKA,JL PELITA RAYA LR 5,7371031008,Aktif,10,7371031,Rappocini
2745448,TAMAN KANAK-KANAK TIARA,JL PELITA V,7371031008,Aktif,10,7371031,Rappocini
2745705,ADIPURA SERVICE INDO,ANGING MAMMIRI RESIDENCE,7371031002,Aktif,10,7371031,Rappocini
2746675,YAYASAN PENDIDIKAN MITRA SYAH,"JL HERTASNING NO 84 RT 000 RW 000, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
2746777,WANKOM JATAM PURA,JL GUNUNG SARI  KOMP.KODAM,7371031001,Aktif,10,7371031,Rappocini
2746831,YAYASAN LUQMANUL HAKIM,KOMPLEK MINASA UPA BLOK H7 PERUMAHAN GRIYA MINASA ASRI NO 20 RT 003 RW 024 GUNUNG SARI,7371031001,Aktif,10,7371031,Rappocini
2747387,YAYASAN PENDIDIKAN ASWAJAH AL ASYARIYAH,JALAN KELAPA TIGA,7371031010,Aktif,10,7371031,Rappocini
2748075,ANDHIKA,"JL.RAPPOCINI RAYA LR.5 NO.27 A, RAPPOCINI",7371031009,Aktif,10,7371031,Rappocini
2748719,MALAKA ANUGERAH PERKASA,JL AROEPALA KOMP PERMATA HIJAU PERMAI,7371031004,Aktif,10,7371031,Rappocini
2749194,LEMBAGA SWADAYA MASYARAKAT DWI KARYA MANDIRI,"KOMPLEK PURI TAMAN SARI BLOK D7/7 JL TODDOPULI 6 RT.006 RW.012, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
2749619,TK DAN KB ADILIKA,JL. HERTASNING BARU KOMP PERMATA HIJAU LESTARI,7371031003,Aktif,10,7371031,Rappocini
2749758,TK ANGGREK PERMATA,KOMP. PERMATA HIJAU HERTASNING JL. PALM RAJA,7371031004,Aktif,10,7371031,Rappocini
2750482,MUAFA CAHAYA MANDIRI,JL SKARDA N 3,7371031001,Aktif,10,7371031,Rappocini
2751124,INTRACO PENTA WAHANA,JL PELITA RAYA,7371031010,Aktif,10,7371031,Rappocini
2751126,KB LESTARI,JL KR BONTO TANGNGA,7371031002,Aktif,10,7371031,Rappocini
2751774,LEMBAGA PELATIHAN DAN KURSUS ANDIRA,"JL SYECH YUSUF BTN MINASA UPA BLOK F3 NO 2 RT 002 RW 011, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
2753284,YAYASAN ANDI SAREFE,"JL TIDUNG IX BLOK 9 NO 57 RT.03 RW.05, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
2754169,MULTI DIMENSI PROJECT,"JL HERTASNING BLOK E16/2 RT 002 RW 004, MAPPALA",7371031003,Aktif,10,7371031,Rappocini
2754926,BERITAINI.COM,JL TIDUNG 7 STP 1,7371031003,Aktif,10,7371031,Rappocini
2755209,DOCTOR UTAMA INDONESIA,JL AP PETTARANI KOMP RUKO ZAMRUD,7371031008,Aktif,10,7371031,Rappocini
2757216,SAODA PANDARI,PERUM ANGING MAMIRI,7371031002,Aktif,10,7371031,Rappocini
2757398,INDRI SAMUDERA LINES,JL PELITA RAYA 317,7371031010,Aktif,10,7371031,Rappocini
2757522,SIKAMALI,"JL BANTA-BANTAENG WIJAYA KUSUMA I BLOK K7/18 RT.018 RW.001, BANTA-BANTAENG",7371031007,Aktif,10,7371031,Rappocini
2757593,GLORI SUKSES MAKMUR,JL LANDAK BARU LR.8,7371031007,Aktif,10,7371031,Rappocini
2757961,PENSA GLOBAL AGROMANDIRI (YAPENSA),"JL.RSI.FAISAL XII NO.15, BANTA-BANTAENG",7371031007,Aktif,10,7371031,Rappocini
2758130,ANAK INDONESIA SUKSES,JL PELITA RAYA,7371031010,Aktif,10,7371031,Rappocini
2759853,JELAJAH NEGERI NUSANTARA,JL AROEPALA HALMIN RESIDENCE,7371031003,Aktif,10,7371031,Rappocini
2760491,ADY PUTRA PRIMA KENCANA,JL PANDAN BLOK,7371031004,Aktif,10,7371031,Rappocini
2761028,SINAR ABADI SENTOSA,JL.MON EMMY SAELAN KOMP P&K,7371031001,Aktif,10,7371031,Rappocini
2761148,MANDIRI TUNAS FINANCE,JL AP PETTARANI KAV 18 RUKO PETTARANI BUSSINES CENTRE,7371031006,Aktif,10,7371031,Rappocini
2761396,SOLIDARITAS SUKU MAKASSAR,"JL AROEPALA, KOMP. PERMATA HIJAU PERMAI",7371031003,Aktif,10,7371031,Rappocini
2763462,BINTANG SARANA TEKNIK,JL SUNGAI SADDANG BARU,7371031010,Aktif,10,7371031,Rappocini
2765894,TANNIEWA PUTRA,BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
2766104,AICOMP,JL. KARUNRUNG RAYA II,7371031002,Aktif,10,7371031,Rappocini
2766284,LIMA PERKASA KONSTRUKSI,JL SUNGAI SADDANG BARU BLOK,7371031010,Aktif,10,7371031,Rappocini
2766495,CREATIVE PROJECT,KOMPLEK PEMDA BLOK E20/16 RT 001 RW 005 TIDUNG,7371031006,Aktif,10,7371031,Rappocini
2767327,DUA SUKSES JAYA,JL METROPOLITAN RESIDEN,7371031007,Aktif,10,7371031,Rappocini
2767580,RAJA MULTI SARANA,JL MONUMEN EMMY SAELAN 3D,7371031006,Aktif,10,7371031,Rappocini
2767675,TEKNOLOGI TANAH AIR,HERTASNING 1,7371031006,Aktif,10,7371031,Rappocini
2768656,AIRTECH,BTN MINASA UPA BLOK F.7 NO.12,7371031,Aktif,7,7371031,Rappocini
2769484,ARA CITRA ABADI,JALAN KOMPLEKS GRIYA MINASA SARI BLOK D NOMOR 12,7371031001,Aktif,10,7371031,Rappocini
