input_id,title_maps,address_maps,IDSBR_best,nama_bps_best,alamat_bps_best,score_jw,label
fdcad962-6fca-420e-8b7a-9c817481916c,penjualan dan jasa desain baju,"Jl. Hertasning Baru, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97469911,penjualan pakaian adat,jl tidung 10 stp 7 no.59,0.87,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,tripple r,"Jl. Rappocini Raya Lrg. 5F No.2, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4135835,triple a,jl aroepala permata hijau lestari,0.93,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,nisa collection,"Jl. Tidung III No.66, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97478703,iva collection,jl tidung 9 stp 18 no 182,0.93,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,biyanbiyan branded store,"Jl. Buakana, Bekas komp. Pertamina Jl. Rappocini Raya blok.c no.10, Kota Makassar, Sulawesi Selatan 90222",3434874,bina rimba indonesia,komplek pemda blok e28/9 jl ap pettarani rt 004 rw 005 tidung,0.77,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,raffa shop,"RCXJ+88H Raffa shop, Unnamed Road, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5407359,karina shop,btn minasa upa,0.8,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,hasbiashop,"Kec.Rappocini.Kel.Kassi kasasi no 7, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90222",3863951,hasco,"kompleks permata hijau permai blok d/31a rt.002 rw.011, kassi-kassi",0.81,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,buktinyata store,"Jl. Monumen Emmy Saelan No.18, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3402948,budi karya,jl btn minasa upa blok,0.77,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,rarr shop,"Jl. Monumen Emmy Saelan Lorong Sako Dg. Bali No.18, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3053191,rahayu transport indonesia,jl btn minasa upa,0.77,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,najwa olshop,"VC2G+2PG Najwa olshop, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97506123,ani olshop,pelita raya tengah 1 blok a6b no 7,0.85,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,dfstore96,"Lorong Mu'min 1 No.12b, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90232",2531593,stwor,jalan. landak baru i,0.75,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,barka kaos polos,"Jl. Pendidikan I No.27, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727366,bakso kalbu,perm kisel damai blok 11,0.78,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,baeeq gallery,"RCHW+7MH baeeq gallery, Jl. Tamalate II, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3520475,abege rallyers,jl talasalapang ii kompleks manggasa village,0.79,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,rumah butik ummnaz syar'i,"Jl. Mapala V No.12A blok E28, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97500655,rumah kost (aminah),jl bumi 21,0.84,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,yon thrift,"RFF2+X3H Yon thrift, Jl. Tidung 10, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3925741,yandita rent,"btn minasa upa blok g1/6 rt.001 rw.006, gunung sari",0.74,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,jual baju umroh makassar,"Jl. Pelita Raya No.34, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97501827,jual buah (hj salamang),komp. baruga fajar mas,0.85,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,de broder pettarani,"Ruko New Zamrud, Jl. A. P. Pettarani No.7 Blok G, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3839806,delta perdana konstruksi,jl btn minasa upa,0.79,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,adyzah olshop,"Jl. Jl.puri taman sari blok D8 6, Jl. Puri Taman Sari No.7, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97506123,ani olshop,pelita raya tengah 1 blok a6b no 7,0.75,unmatch
4d0741dd-0d45-40f5-bf4b-a69c4c9213f8,klinik berkah jaya farma,"Jl. Tun Abdul Razak Ruko No. 13, Gn. Sari, Kec. Rappocini, Kabupaten Gowa, Sulawesi Selatan 92113",3273580,klinik ide makassar,jl btn minasa upa,0.86,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,mafaza collectionn,"Jl. Monumen Emmy Saelan No.24 b, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97478703,iva collection,jl tidung 9 stp 18 no 182,0.84,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,moderenshop,"RCXG+7FW Moderenshop, Jl. Rappocini Raya, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97486580,teens,jl  sungai saddang baru,0.72,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,amara thrift,"005, Jl. Palm Raja No.C4/1, RW.10, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3027473,am tri,jl toddopuli puri taman sari blok,0.82,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,makassar shop center,"Lorong 4 No.3, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5967075,makassar store,jl rappocini raya,0.91,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,rent.houseicha,"Jl. Hertasning Timur No.01, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4277139,resthu anugerah,"emmy saelan iii/e no 16, tidung",0.78,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,a2w collection,"Jl. Bonto Daeng Ngirate No.20/5, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97478703,iva collection,jl tidung 9 stp 18 no 182,0.9,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,starcross hertasning,"Jl. Aroeppala No.44A, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2642486,ss arsinesia,jl btn minasa upa,0.73,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,aswha_hijab/fathur,"Lorong 11 D Jl. Rappocini Raya No.48A, RT.007/RW.005, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3301897,hamidah sejahtera,"komplek p&k blok a1/5 jl talasapang 3, gunung sari",0.71,unmatch
d7b42993-7633-4bc6-981c-bdec41d1bfbf,jaya kunci & sanitary,"Jl. Rappocini Raya No.117C, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3575989,jaya sakti,jl tamalate iii stp 43,0.86,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,frontaldaily store,"Blok F-38, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97491862,florist yanti,komp ikip blok b i no 9,0.78,unmatch
fdcad962-6fca-420e-8b7a-9c817481916c,karinashopp rappocini,"Jl. Rappocini Raya No.71, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5407359,karina shop,btn minasa upa,0.87,unmatch
a5f7927a-a42f-477c-b1fe-1c20880cd398,"depot air minum isi ulang ""sewang""","Lorong 1 No.40, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90133",97502506,depot air minum isi ulang (arta),jalan sungai saddang baru lorong mumin 2 no 4 b,0.93,unmatch
956febfd-f3a3-4cbd-813d-95f97070c4b6,faheema laundry 2,"Jl. Mon. Emmy Saelan III No.25a, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97503411,freze laundry,jl rs faisal raya no 8,0.79,unmatch
14ae2106-c403-45a8-810b-df36c9496c2d,bank sampah jipang 04,"No 47 A, Jl. Karunrung Raya, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90233",97500135,bank sampah katangka,jl syekh yusuf,0.89,unmatch
906eaf45-cd9a-4ce3-8a6a-fb07ee7a0249,toko 3 putra,"Jln Jl. Mon. Emmy Saelan III No.52, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97482539,toko 2 puteri(basri),jl monumen emmy saelan,0.89,unmatch
97a3d908-970c-42b1-b68a-22679e9e84d5,jasa potong & pangkas pohon,"RW.Lorong 6, Antang, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90234",97488151,jasa pengantaran,jl ap pettarani blok e 27 no 27,0.83,unmatch
20f54008-b52a-4ab8-b403-b77b86b041ab,warung makan tidung mariolo,"Jalan Yusuf Daeng Ngawing No. 6, Kelurahan Tidung, Kecamatan Rappocini, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727368,warung makan anugrah <sitompo>,jl syech yusuf,0.9,unmatch
7f40821a-b20e-4eba-bb05-0d7fbea3ac52,tukang bangunan makassar,"jln.kr. Bontotngnga 1 No.58, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5513212,tukang bentor,jalan landak baru lorong 5c no 15,0.84,unmatch
924407ff-2363-4820-801f-5b8db0461b12,toko senang,"Jl. Rappocini Raya No.186, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97493974,toko senang,jl rapocini raya no 186,1.0,match
02569f6c-e898-497a-a356-ccb18c66dff2,bank sampah madjid,"Jl. Kr. Bontotangnga No.33, Karunrung, Rappocini, Makassar City, South Sulawesi 90222",97455266,bank sampah aisiyah,jl rappocini raya no.7a,0.9,unmatch
789dfaf0-001d-4884-a6b5-eee286bac165,service center rinnai makassar,"Jl. Bumi 17, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",5960468,service ac,rappocini lr 3,0.85,unmatch
df47e415-bf87-4389-85e8-a8b455e608cf,penginapan techno inn,"Jl. Andi Djemma No.87, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",97481482,penjahitan pakaian (nurdin),jl tiding 10 stp 7 no.71,0.81,unmatch
df47e415-bf87-4389-85e8-a8b455e608cf,grand makassar hotel,"Jl. Monumen Emmy Saelan No.10 A, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",5978995,grand maleo hotel,jl pelita raya viii no 1,0.88,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,masemvo printing,"Jl. Tidung VI No.114, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3778210,maugi one supporting,jl tamalate iv stp 18,0.83,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,vcm konveksi,"Jl. Tamalate VI No.22, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97501796,alif 77 konveksi,btn minasa upa blok k7 27,0.77,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,aries bengkel,"RCMW+HPM Aries Bengkel, Perumahan Permata Hijau Lestari, Jl. Hertasning Baru, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4245734,lingkar celebes,jl aroepala no 41 lt 3,0.74,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,finkz apparel,"Jl. Tidung IX Setapak V No.143, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4298496,fans area,"btn minasa upa blok l8/17 rt.003 rw.008, gunung sari",0.75,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,pangkalan elpiji kamaruddin,"RFH2+27V Pangkalan Elpiji Kamaruddin, Kasi Kasi, Jl. Tidung IX, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97489102,pangkalan elpiji 3 kg,btn minasa upa blok k14 no 17,0.9,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,pilos (sablon kaos),"Jl. Monumen Emmy Saelan IIIA No.8, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97487032,iloki salon,jl aroepala no 59b,0.73,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,pangkalan elpiji irwan,"Jl. Tidung IX Setapak V No.110, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97489102,pangkalan elpiji 3 kg,btn minasa upa blok k14 no 17,0.92,unmatch
c25f50b7-7d0c-4e5f-814f-111a9c9705fc,wifi.id corner pettarani,"RCGJ+VW2 Wifi.id Corner Pettarani, Jl. A. P. Pettarani, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90221",97448365,wifi corner,jalan ap pettarani no 2 plaza telkom,0.89,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,pt. jonjoro mining mineral,"Perumahan Jl. Permata Hijau Lestari No.1 Blok P6, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97503453,pt nitron mandiri <ronald>,btn minasa upa g30/1,0.77,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,"pt. trijaya pratama futures, makassar","Jalan Andi Pangeran Pettarani No.74 CD, Banta-Bantaeng, Rappocini, Banta-Bantaeng, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90222",4265562,"pt adhi karya-pt minarta dutahutama, kso",jl letjen hertasning,0.78,unmatch
fe62fc58-3399-4339-89c2-4bf500bfc27f,depot air minum abdi,"Jalan Minasaupa Blok A6 No. 22, Gunung Sari, Rappocini, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97490353,depot air minum angga,btn minasa upa blok k 13 no 7,0.93,unmatch
c25f50b7-7d0c-4e5f-814f-111a9c9705fc,pandora cybercafe,"Jl. Sultan Alauddin No.5, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90133",3499763,paindo raya,jl toddopuli vi komp puri taman sari,0.84,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,rumah biru (food & beverage),"Jl. Tidung IV Stp 7 No.159, RT.03/RW.04, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97491899,rumah kost (dg jipa),jl teduh bersinar no 22,0.83,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,aneka kue dan krupuk kyrani,"Jl. Tamalate III Jl. Setapak 53 No.80, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97495711,aneka keramik,buakana,0.83,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,dapur tsurayya,"RFM2+854 Dapur Tsurayya, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97443160,dapur restoran,jl talasalapang,0.87,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,pangkalan elpiji ridwan,"Jl. Tamalate IX No.48, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97489102,pangkalan elpiji 3 kg,btn minasa upa blok k14 no 17,0.91,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,cemilan,"Jl talasalapang 2 komp pk blok h no 10, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",3695592,mila,"jl.hertasning blk e.10/4 a-9 rt.001 rw.007, tidung",0.86,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,coto abba cabang tamalate,"Jl. Bonto Daeng Ngirate No.35.E, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97750117,coto paraikatte,ap pettarani 25,0.83,unmatch
708d1e7a-dbe6-40b2-9adf-c23f420424f7,lowongan kerja,"RC6R+PJX Lowongan Kerja, Jl. Sultan Alauddin, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",3020817,general konsultan,jl minasa upa btn minasa upa,0.72,unmatch
aeb96917-8747-40a6-8460-76da00eb7962,kost tidung,"RCHW+622 Kost Tidung, Jl. Tidung V Setapak V, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97493897,kost titi,btn minasa upa blok j3 no 12,0.88,unmatch
fe62fc58-3399-4339-89c2-4bf500bfc27f,"air isi ulang ""ef""","Jl. Monumen Emmy Saelan No.103G, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4923206,air isi ulang <hasan>,jl rappocini raya,0.89,unmatch
aeb96917-8747-40a6-8460-76da00eb7962,pondok arkanis,"Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97502301,pondok panrita,jl rsi faisal xvii lr 3,0.91,unmatch
aeb96917-8747-40a6-8460-76da00eb7962,kost wadilar,"Lorong No.2, Jl. Karaeng Bonto Tangnga II, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97493897,kost titi,btn minasa upa blok j3 no 12,0.83,unmatch
aeb96917-8747-40a6-8460-76da00eb7962,kost ungu andi djemma,"Lorong 1 No.75, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5825750,konsultan,mangasa permai blok z no.2,0.77,unmatch
c25f50b7-7d0c-4e5f-814f-111a9c9705fc,pelangi hotspot,"Jl. Karaeng Bontotangnga VI No.2, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",3443984,pelangi,jl monumen emmy saelan 4,0.89,unmatch
c25f50b7-7d0c-4e5f-814f-111a9c9705fc,xl home makassar,"Jl. Mon. Emmy Saelan III No.78, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97487671,edotel makassar,jl landak baru no 132,0.79,unmatch
fe62fc58-3399-4339-89c2-4bf500bfc27f,"depot air minum""pelita water","Jl. Pelita Raya IV No.29, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97489830,depot air minum aquata,jl wijaya kusuma 1,0.9,unmatch
12adbaa9-0eb2-4afc-88c3-63bd46177330,waroeng tunju-tunju,"Jl. Landak Baru Lorong 8 No.2, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97490088,warnet,btn minasa upa blok l3 no 19,0.8,unmatch
2c6b4856-28f2-412b-bd92-c276243544fc,depot air minum,"Jl. Karunrung Raya No.12, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97490353,depot air minum angga,btn minasa upa blok k 13 no 7,0.94,unmatch
2c6b4856-28f2-412b-bd92-c276243544fc,iroom service rappocini apple premium service provider,"Jl. Rappocini Raya No.10B, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4162975,irma,jl perumahan permata hijau permai,0.69,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung makan ojo lali,"Jl. Aroeppala No.44, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97491737,warung makan jogja,jl tamalate 2 no 18,0.92,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung pojok,"Komp. Skarda North No.3, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",5727413,warung kopi pojok,jl raya pendidikan,0.92,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung makan berkah1,"RCJX+JV9 Warung makan berkah1, Jalan Hertasning, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97498339,warung makan,rappocini kel. gunung sari,0.92,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung azzahra,"Jl. BTN Minasa Upa Blok N1 No. 11, Gunung Sari, Rappocini, 90221, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97498339,warung makan,rappocini kel. gunung sari,0.88,unmatch
c89c224f-0eca-4f03-87f5-d1c16c09e476,nersco (choaners coffee),"Ruko Talasalapang Trade Centre, Jl. Talasalapang No.32J, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97475242,coffee rich (marcus),jalan rappocini raya no 219 j,0.68,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung makan rasa utama,"Jalan Minasa Upa Blok C1 No 1 Gunung sari, Kecamatan Rappocini, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5729356,warung makan <masyura>,jalan bonto cinde,0.92,unmatch
c89c224f-0eca-4f03-87f5-d1c16c09e476,van djoel coffee shop,"Jl. Letjen Hertasning No.9 E7, Tidung, Rappocini, Makassar City, South Sulawesi 90222",97475289,jendela coffe,buakana,0.72,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,saung bambu rappocini,"Jl. Rappocini Raya, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5890628,stars gym rappocini,jl rappocini raya no 73,0.83,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung pak yoyon,"Jalan RSI Faisal No.19A, Banta-Bantaeng, Rappocini, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727380,warung bakso roni,jipang raya,0.9,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung makan astrid,"Jl. Monumen Emmy Saelan No.09, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97485195,warung makan (rosdiana),jl pelita raya v l r.2 no 17,0.93,unmatch
c89c224f-0eca-4f03-87f5-d1c16c09e476,coffeeup cafe,"Jl. Bonto Daeng Ngirate No.Depan, Perumahan, Bulog, Kota Makassar, Sulawesi Selatan 90222",97475242,coffee rich (marcus),jalan rappocini raya no 219 j,0.83,unmatch
c89c224f-0eca-4f03-87f5-d1c16c09e476,teman nongkrong,"Jl. Minasa Upa Jl. Poros Ruko No.4, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 92114",3687391,macinnonk,jl jipang raya 3 perumahan karunrung residence,0.75,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warteg upi,"Jl. Rappocini Raya No.161, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97500343,warteg karunia (zainal),hertasning,0.86,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung sahabat laris,"Btn Agraria No No.BLOK P, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",5727405,warung sop saudara <ali>,jl hertasning raya,0.88,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung bu'nur,"RCCW+W9V Warung Bu'nur, Jalan Monumen Emmy Saelan (Akper Tidung), Gunung Sari, Rappocini, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727377,warung <bu suri>,jl komp jipang permai,0.91,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung bu jum,"Jl. Monumen Emmy Saelan No.3, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727377,warung <bu suri>,jl komp jipang permai,0.91,unmatch
c89c224f-0eca-4f03-87f5-d1c16c09e476,philoo cafe,"Ruko Alauddin Plaza, Jl. Sultan Alauddin BB 03, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",3765599,khilafa,"jl.guru sekolah perawat no.28, karunrung",0.72,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,"warung bandung ""abah""","RCRP+338 Warung Bandung ""Abah"", Jl. Rappocini Raya, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97443983,warung makan bunda rahayu,jalan talasalapang,0.86,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,waroeng makan & warkop bale,"RFH2+GM5 Waroeng Makan & Warkop Bale, Jl. Letjen Hertasning, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97498339,warung makan,rappocini kel. gunung sari,0.84,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung mas gonrong,"RCJX+W26 Warung Mas Gonrong, Jalan tamalate Raya, Gunung Sari, Rappocini, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97489771,warung mas joko,jl talasalapang raya no,0.92,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung jhon,"Jl. Monumen Emmy Saelan No.111, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97489771,warung mas joko,jl talasalapang raya no,0.88,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung abizard,"RCMW+4QJ Warung Abizard, Jl. Tidung I, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97499957,warung ida,kompleks kodam katangka elok e5,0.92,unmatch
0c7aebb5-ae40-49cd-aa34-8ad71d1d71e3,rumah belajar at-tashfiyah banta-bantaeng,"RCQF+5H3 Rumah Belajar At-Tashfiyah Banta-Bantaeng, Jl. Banta Bantaeng Lrg. 3, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan",97503907,rumah bersalin ananda,jl landak baru no 63,0.82,unmatch
c89c224f-0eca-4f03-87f5-d1c16c09e476,choki_ chinhecho koffie indonesia,"Jl. Letjen Hertasning No.9, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3389810,solid energi indonesia,jl beringin vi,0.68,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung mbak fifa,"RCJV+G9H Warung Mbak Fifa, Jl. Monumen Emmy Saelan, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97498339,warung makan,rappocini kel. gunung sari,0.92,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,kantin berkah cabang rappocini,"Lorong 9 No.11, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97500592,kantin amanah,balai sidang unismuh,0.85,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung cantika,"RFG2+PPW Warung Cantika, Jl. Tamalate II, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97498339,warung makan,rappocini kel. gunung sari,0.92,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung mas eko,"RCGV+VH8 Warung Mas Eko, Jl. Tidung Raya, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97489771,warung mas joko,jl talasalapang raya no,0.94,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung barokah,"RF95+7F6 Warung Barokah, Jl. Minasa Upa, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97876428,warung bakso rudal,jl mon emmy saelan,0.91,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung bu tini,"RCJX+R2J Warung Bu Tini, Jl. Tamalate, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727377,warung <bu suri>,jl komp jipang permai,0.89,unmatch
8b5fd6b9-8c5d-4505-b33f-475cb8fe059e,26 cell,"Jl. Sultan Alauddin, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97461282,89 cell,jl talasalapang perum jipang permai blok dp 9 no 5,0.81,unmatch
4cb0876e-7881-4443-a10a-540c0ee69fde,warung minak djinggo,"Jalan Hertasning No. 100, Kelurahan Tidung, Kecamatan Rapocini, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97489196,warung minakjinggo,jl hertasning 100,0.98,match
