IDSBR,Nama Usaha,Alamat,Kode Wilayah,kode_kecamatan,alamat
4193968,persada konsultan,"jl.ap.pettarani komp.unm blok g.1/1a rt.003 rw.004, tidung",7371031006,7371031,"jl.ap.pettarani komp.unm blok g.1/1a rt.003 rw.004, tidung"
4195210,pt. indonesia local victory,tallasalapang,7371031001,7371031,tallasalapang
4196550,adi dara ananda,jl landak baru,7371031007,7371031,jl landak baru
4197314,nur ali mandiri,jl nikel i,7371031010,7371031,jl nikel i
4197331,mutiara perkasa,"jl.aeropala komp.btn minasa upa blok k.17 no.24, gunung sari",7371031001,7371031,"jl.aeropala komp.btn minasa upa blok k.17 no.24, gunung sari"
4198809,megah utama,jl tidung mariolo,7371031006,7371031,jl tidung mariolo
4198830,inti gaya nusantara,jl rappocini raya,7371031009,7371031,jl rappocini raya
4199766,markindo mitra usaha,jl rsi faisal xi,7371031007,7371031,jl rsi faisal xi
4199771,"jo.pt adhi karya (persero),tbk-pt passokorang","jl.hertasning 11/b.2 rt.000 rw.000, kassi-kassi",7371031004,7371031,"jl.hertasning 11/b.2 rt.000 rw.000, kassi-kassi"
4199868,makassar utama jaya,jl r.s.i faisal 8,7371031007,7371031,jl r.s.i faisal 8
4200935,lembaga marly,"jl. mon. emmy saelan no. 5 rt.004 rw.017, gunung sari",7371031001,7371031,"jl. mon. emmy saelan no. 5 rt.004 rw.017, gunung sari"
4201623,inawah pratama,komp btn minasa sari,7371031001,7371031,komp btn minasa sari
4202800,mirza,jl aroepala no 27 rt 006 rw 011 kassi-kassi,7371031004,7371031,jl aroepala no 27 rt 006 rw 011 kassi-kassi
4203539,maulida duta sarana,"jl.aroepala samping smp 40 tembusan komp. anggrek minasa upa,rt.004/rw.010,gunung sari",7371031001,7371031,"jl.aroepala samping smp 40 tembusan komp. anggrek minasa upa,rt.004/rw.010,gunung sari"
4203861,minara suppa kaluwere,komp btn minasa upa,7371031001,7371031,komp btn minasa upa
4204537,pelangi wisata madaniah,jl tamalate i,7371031003,7371031,jl tamalate i
4204926,empat gerak pratama,komp mangasa permai,7371031001,7371031,komp mangasa permai
4206158,zaki pratama jaya,jalan sungai saddang baru lorong ikhlas,7371031010,7371031,jalan sungai saddang baru lorong ikhlas
4207234,jaya tunggal arafat,btn minasa upa,7371031001,7371031,btn minasa upa
4207442,niscala cipta sinergi,jalan bonto daeng ngirate nomor 35 dkota makassar,7371031005,7371031,jalan bonto daeng ngirate nomor 35 dkota makassar
4208907,laut indah,"tala`salapang komp.p&k blok l no.2, gunung sari",7371031001,7371031,"tala`salapang komp.p&k blok l no.2, gunung sari"
4209760,surya beringin indah,jl beringin iii,7371031004,7371031,jl beringin iii
4210197,maya persada,jl monumen emmy saelan,7371031006,7371031,jl monumen emmy saelan
4213401,yonin media,"jl bonto mene no 40 rt.00f rw.006, banta-bantaeng",7371031007,7371031,"jl bonto mene no 40 rt.00f rw.006, banta-bantaeng"
4216411,visi one,"jl aroepala komplek ruko grand royal no 6 rt 002 rw 004, gunung sari",7371031001,7371031,"jl aroepala komplek ruko grand royal no 6 rt 002 rw 004, gunung sari"
4216599,bumat cakrawala cemerlang,jl hertasning ii,7371031006,7371031,jl hertasning ii
4218214,bulan bintang,"jl.kr.bontotangnga no.40 rt.002 rw.007, karunrung",7371031002,7371031,"jl.kr.bontotangnga no.40 rt.002 rw.007, karunrung"
4219603,siz advertising,"jl tamalate 4 stp 20 no 132, kassi-kassi",7371031004,7371031,"jl tamalate 4 stp 20 no 132, kassi-kassi"
4220162,mutiara,"komp.bph bumi a8/4 rt.003 rw.020, gunung sari",7371031001,7371031,"komp.bph bumi a8/4 rt.003 rw.020, gunung sari"
4221054,bina berkarya bakti,jl aroepala permata hijau permai,7371031004,7371031,jl aroepala permata hijau permai
4221549,yasa inti consultant,jl komp. permata sari ps iii,7371031001,7371031,jl komp. permata sari ps iii
4224242,karya pratama,"jl.tidung mariolo no.24, tidung",7371031006,7371031,"jl.tidung mariolo no.24, tidung"
4224246,krisna pratama jaya,jl. tidung vii,7371031003,7371031,jl. tidung vii
4224923,laskar pelangi,"jl.aroepala samping smp 40 tembusan komp. anggrek minasa upa,rt.004/rw.010,gunung sari",7371031003,7371031,"jl.aroepala samping smp 40 tembusan komp. anggrek minasa upa,rt.004/rw.010,gunung sari"
4226481,celebes raya,"jl.sungai saddang baru no.75 b, balla parang",7371031010,7371031,"jl.sungai saddang baru no.75 b, balla parang"
4226681,fastqual,jl aroepala btn minasa upa blok,7371031001,7371031,jl aroepala btn minasa upa blok
4226738,kreasi panca muda,btn minasa upa blok m17,7371031001,7371031,btn minasa upa blok m17
4227000,logov celebes,"jl.pendidikan raya blok.p/3, tidung",7371031006,7371031,"jl.pendidikan raya blok.p/3, tidung"
4228116,timurama bosi investama,jl yusuf dg ngawing,7371031006,7371031,jl yusuf dg ngawing
4228305,p.o.hasma,"komp.btn.agraria blok.s no.24, karunrung",7371031002,7371031,"komp.btn.agraria blok.s no.24, karunrung"
4228515,fadillah,jl. tidung v stp 7,7371031005,7371031,jl. tidung v stp 7
4228518,sawega utama investama,permata hijau permai,7371031004,7371031,permata hijau permai
4228622,darussalam mulia perkasa,jl hertasning baru minasa upa,7371031001,7371031,jl hertasning baru minasa upa
4230095,antiqah media grafiq,jl hertasning raya timur,7371031004,7371031,jl hertasning raya timur
4230805,sewang intan berlian,jl mappala,7371031006,7371031,jl mappala
4230966,pallawarukka,"jl aroepala, taman yasmin indah",7371031003,7371031,"jl aroepala, taman yasmin indah"
4231203,nurcawa cipta utama,ln. rsi.faisal xi no. 19,7371031007,7371031,ln. rsi.faisal xi no. 19
4231627,mentari pulana,jl salemba,7371031001,7371031,jl salemba
4232747,digital technology,"komp new zamrud a/25 rt.000 rw.005, buakana",7371031008,7371031,"komp new zamrud a/25 rt.000 rw.005, buakana"
4232857,indah lestari makmur,komp. metropolitan,7371031007,7371031,komp. metropolitan
4233570,teknik solusi sukses,jl mon emmy saelan,7371031006,7371031,jl mon emmy saelan
4234031,duta irama indonesia,jl.letjen hertasning,7371031004,7371031,jl.letjen hertasning
4235109,bina agro nusa,jl ap pettarani komp pemda,7371031006,7371031,jl ap pettarani komp pemda
4235147,berkah amalia,permata hijau lestari,7371031004,7371031,permata hijau lestari
4235423,summa mandiri sejahtera,jl rsi faisal xii,7371031007,7371031,jl rsi faisal xii
4235477,rifqah mandiri cargo,jl wijaya kusuma,7371031007,7371031,jl wijaya kusuma
4235528,gasina pt,jalan landak lama no 47,7371031008,7371031,jalan landak lama no 47
4237036,prakarsa utama makassar,jl timah 1 blok,7371031010,7371031,jl timah 1 blok
4237337,arsa mandiri,jl tamalate 2,7371031003,7371031,jl tamalate 2
4237372,makassar network integrindo,jl pendidikan i b3,7371031006,7371031,jl pendidikan i b3
4237642,shalom art,jl rappocini raya,7371031009,7371031,jl rappocini raya
4239277,mannyingarri indtim,"jl.rappocini raya no.34, rappocini",7371031009,7371031,"jl.rappocini raya no.34, rappocini"
4239530,aura shanum mekar,kompleks graha hasirah permai d 8,7371031001,7371031,kompleks graha hasirah permai d 8
4240131,lembaga konsultasi dan bantuan hukum light justitia,btn minasa upa,7371031001,7371031,btn minasa upa
4240164,suara publik indonesia,"komplek anging mamiri residence blok e1/16, karunrung",7371031002,7371031,"komplek anging mamiri residence blok e1/16, karunrung"
4240223,pyramid,"jl. mappala blok a.3 no. 9 rt.004 rw.004, tidung",7371031006,7371031,"jl. mappala blok a.3 no. 9 rt.004 rw.004, tidung"
4243148,akusara engineering,jl. aroepala,7371031004,7371031,jl. aroepala
4244369,prima kasturi,"jl.pelita raya a.46 no.4 rt.002 rw.006, buakana",7371031008,7371031,"jl.pelita raya a.46 no.4 rt.002 rw.006, buakana"
4244429,bundaran emas,jl komplek permatasari komplek ps,7371031001,7371031,jl komplek permatasari komplek ps
4244701,lordsa dispo mandiri,jl ap pettarani,7371031006,7371031,jl ap pettarani
4245285,rafka gemilang konstruksi,jalan buakana,7371031008,7371031,jalan buakana
4245414,bumi gora inti sejahtera,jl monumen emmy saelan,7371031003,7371031,jl monumen emmy saelan
4245734,lingkar celebes,jl aroepala no 41 lt 3,7371031004,7371031,jl aroepala no 41 lt 3
4246051,fran,jalan rappocini,7371031008,7371031,jalan rappocini
4246338,christio jaya sakti,"btn minasa upa blok c6/5 rt 001 rw 013, gunung sari",7371031001,7371031,"btn minasa upa blok c6/5 rt 001 rw 013, gunung sari"
4246444,mifsui family,jl raya pendidikan (balla panakkukang),7371031007,7371031,jl raya pendidikan (balla panakkukang)
4247531,sukses sembilan grafika,jl sungai saddang,7371031010,7371031,jl sungai saddang
4248961,ded jaya karya konsultan,jl. landak baru lrg. 9,7371031007,7371031,jl. landak baru lrg. 9
4249105,alfika utama sejahtera,jl btn minasa upa,7371031,7371031,jl btn minasa upa
4250613,anugrah karya energi,jl. karunrung raya ii,7371031002,7371031,jl. karunrung raya ii
4252379,aurora mitra mandiri,jl mahoni,7371031004,7371031,jl mahoni
4252962,prabu siliwangi,jl minasa upa btn minasa upa,7371031009,7371031,jl minasa upa btn minasa upa
4253331,qivlan makmur abadi,jl sultan alauddin komp permata sari,7371031001,7371031,jl sultan alauddin komp permata sari
4253803,nayara putri,"jl skarda i no 262 rt 005 rw 002, tidung",7371031006,7371031,"jl skarda i no 262 rt 005 rw 002, tidung"
4253888,mega saro utama,jl btn minasa upa,7371031,7371031,jl btn minasa upa
4254249,empat putra,"jl monumen emmy saelan 4 no 100 rt.003 rw.002, tidung",7371031006,7371031,"jl monumen emmy saelan 4 no 100 rt.003 rw.002, tidung"
4254433,amal wakaf hijau hitam,btn minasa upa,7371031001,7371031,btn minasa upa
4254537,adnan kreasi design,komp btn. minasa upa blok ab,7371031,7371031,komp btn. minasa upa blok ab
4255464,klinik sehat,jl pengayoman ruko mirah,7371031008,7371031,jl pengayoman ruko mirah
4255775,datatama mitra berdaya,jl monginsidi baru,7371031010,7371031,jl monginsidi baru
4256327,dedi utama,"jl.rappocini raya lr.9e/i8 rt.005 rw.005, buakana",7371031008,7371031,"jl.rappocini raya lr.9e/i8 rt.005 rw.005, buakana"
4256755,dameka plan,komp anging mammiri residence blok,7371031002,7371031,komp anging mammiri residence blok
4256873,amanah utama kasuwiyang,komp agraria,7371031002,7371031,komp agraria
4257829,putri kembar rejeki,komplek anging mamiri,7371031002,7371031,komplek anging mamiri
4258811,isoindo pratama,jl sultan alauddin ruko bph,7371031001,7371031,jl sultan alauddin ruko bph
4259807,orie pratama,"jl rsi faisal 17 no 24 rt.003 rw.008, banta-bantaeng",7371031007,7371031,"jl rsi faisal 17 no 24 rt.003 rw.008, banta-bantaeng"
4260142,cipta bara bata,jl ap pettarani ruko new zamrud,7371031008,7371031,jl ap pettarani ruko new zamrud
4261194,puji kawa,"tidung mariolo no.12a, tidung",7371031006,7371031,"tidung mariolo no.12a, tidung"
4261346,dharma bhakti persada,jl hertasning i,7371031006,7371031,jl hertasning i
4264016,arta tour travel,jl tamalate 1,7371031004,7371031,jl tamalate 1
4265562,"pt adhi karya-pt minarta dutahutama, kso",jl letjen hertasning,7371031004,7371031,jl letjen hertasning
4265600,candradimuka,btn minasa upa,7371031001,7371031,btn minasa upa
4265700,triasa utama,jl btn minasa upa,7371031,7371031,jl btn minasa upa
4265924,adi lestari abadi,jl andi djemma lr 6,7371031007,7371031,jl andi djemma lr 6
4266711,putra sidrap mandiri,jl toddopuli i,7371031004,7371031,jl toddopuli i
4267077,media agung nusantara,jl wijaya kusuma i,7371031007,7371031,jl wijaya kusuma i
4268002,one enovasi global,"jl a p pettarani no 89 rt 002 rw 004, buakana",7371031008,7371031,"jl a p pettarani no 89 rt 002 rw 004, buakana"
4268199,glassindo sinar prima,jl hertasning baru (aroepala),7371031003,7371031,jl hertasning baru (aroepala)
4269060,tiga 12,jl sungai saddang lr mu'min 2,7371031010,7371031,jl sungai saddang lr mu'min 2
4269433,anugerah yabes energi indotama,kompleks rukan nomor 5,7371031006,7371031,kompleks rukan nomor 5
4269970,gesit timur indonesia,"anging mammiri residence blok f3/4, jl aroepala",7371031002,7371031,"anging mammiri residence blok f3/4, jl aroepala"
4270337,maraja putra konsultan,"jl.toddopuli 19 no.205/01 rt.004 rw.009, kassi-kassi",7371031004,7371031,"jl.toddopuli 19 no.205/01 rt.004 rw.009, kassi-kassi"
4270338,bumi panrita indonesia,jl karunrung raya (dekat pondok multazam),7371031002,7371031,jl karunrung raya (dekat pondok multazam)
4271903,berlian,jl landak baru / bonto lanra,7371031007,7371031,jl landak baru / bonto lanra
4272786,queena mandiri sukses,jl beringin 5,7371031004,7371031,jl beringin 5
4273157,putri binamu,jl perum bumi bosowa permai blok a2,7371031001,7371031,jl perum bumi bosowa permai blok a2
4273550,etos media utama,jl rsi faisal raya,7371031007,7371031,jl rsi faisal raya
4275109,surya bintang mas,"komp.new zamrud blok d/4, buakana",7371031008,7371031,"komp.new zamrud blok d/4, buakana"
4275805,marina global industri,btn  minasaupa blok j.4 nomor 17,7371031001,7371031,btn  minasaupa blok j.4 nomor 17
4275810,cahaya dwi utama,komp karunrung,7371031002,7371031,komp karunrung
4276334,gatra`s`,jl pelita raya a22,7371031010,7371031,jl pelita raya a22
4276532,the sentinel,jl.tidung vi,7371031003,7371031,jl.tidung vi
4276954,jizan perdana mandiri,jl hertasning blok e26/12a,7371031006,7371031,jl hertasning blok e26/12a
4276974,artha,jl monumen emmy saelan makkio baji,7371031006,7371031,jl monumen emmy saelan makkio baji
4277139,resthu anugerah,"emmy saelan iii/e no 16, tidung",7371031006,7371031,"emmy saelan iii/e no 16, tidung"
4278126,eshan,jl landak baru,7371031007,7371031,jl landak baru
4278789,gurella persada sakti,jl karunrung raya v,7371031002,7371031,jl karunrung raya v
4278880,permata agung,"jl.toddopuli i stp.3 blk.24 no.117 rt.001 rw.006, kassi-kassi",7371031004,7371031,"jl.toddopuli i stp.3 blk.24 no.117 rt.001 rw.006, kassi-kassi"
4280172,emilindo,jl boulevard komplek new zamrud,7371031008,7371031,jl boulevard komplek new zamrud
4281408,ome trading coy,"jl.akik hijau blk c/7, gunung sari",7371031001,7371031,"jl.akik hijau blk c/7, gunung sari"
4281647,anugrah magello nusantara,jl rappocini raya,7371031008,7371031,jl rappocini raya
4281911,makkelo putera mandiri,jl raya pendidikan,7371031006,7371031,jl raya pendidikan
4282441,sudan g,jl bonto langkasa,7371031007,7371031,jl bonto langkasa
4283077,riztech multi prima cemerlang,jl hertasning raya,7371031001,7371031,jl hertasning raya
4283116,dana multi global mandiri,jl rappocini raya,7371031009,7371031,jl rappocini raya
4284113,khansa rafani travelindo,jl landak baru,7371031007,7371031,jl landak baru
4285255,indigo mulia,jl rappocini raya lr 1 no 34 rt 000 rw 000 rappocini,7371031009,7371031,jl rappocini raya lr 1 no 34 rt 000 rw 000 rappocini
4285322,fadhel utama,"komplek permata hijau lestari blok p14/2, kassi-kassi",7371031004,7371031,"komplek permata hijau lestari blok p14/2, kassi-kassi"
4286477,aty mappakangka,jl sultan alauddin,7371031001,7371031,jl sultan alauddin
4286961,putera makassar perkasa,jl ap pettarani komp new zamrud,7371031008,7371031,jl ap pettarani komp new zamrud
4287210,anugrah iyan pratama,jl btn minasa upa,7371031,7371031,jl btn minasa upa
4287537,nisa bangunindo konsultan,jl toddopuli vi puri taman sari blok,7371031004,7371031,jl toddopuli vi puri taman sari blok
4289261,ismul azam,"jl teduh bersinar komp griya fajar mas b1 no 15 rt 002 rw 022, gunung sari",7371031001,7371031,"jl teduh bersinar komp griya fajar mas b1 no 15 rt 002 rw 022, gunung sari"
4289352,dua satu enam makassar,jl ap pettarani,7371031006,7371031,jl ap pettarani
4290281,tujuh belas utama,jl talasalapang perum griya talasalapang,7371031001,7371031,jl talasalapang perum griya talasalapang
4290487,bank pembiayaan rakyat syariah indo timur,jl rappocini raya,7371031008,7371031,jl rappocini raya
4290526,cahaya pelita,jl pelita raya,7371031008,7371031,jl pelita raya
4290739,sinar gemilang,jl st.alauddin bumi permata hijau,7371031001,7371031,jl st.alauddin bumi permata hijau
4290995,sinar saputra,btn minasa upa,7371031,7371031,btn minasa upa
4291191,romin pratama,"jl.talasalapang no.8 rt.004 rw.015, gunung sari",7371031001,7371031,"jl.talasalapang no.8 rt.004 rw.015, gunung sari"
4292342,pengawal putra makassar,jl. hertasning baru perumahan halmin residence blok a no. 1,7371031003,7371031,jl. hertasning baru perumahan halmin residence blok a no. 1
4292385,sumber karya agung,hertasning kompleks palm mas,7371031008,7371031,hertasning kompleks palm mas
4292596,berkah cipta sarana,komp btn minasa sari,7371031,7371031,komp btn minasa sari
4292612,sinar putera mandiri,"komplek puri taman sari blok c2/7 rt.002 rw.012, kassi-kassi",7371031004,7371031,"komplek puri taman sari blok c2/7 rt.002 rw.012, kassi-kassi"
4292739,sumber inti sejahtera makassar,jl jipang raya 3 perum karunrung residence,7371031002,7371031,jl jipang raya 3 perum karunrung residence
4292838,hary bintang pratama,jalan pelita raya vi nomor c1,7371031008,7371031,jalan pelita raya vi nomor c1
4293035,andry bintang cemerlang,jl sultan alauddin komp griya fajar mas,7371031001,7371031,jl sultan alauddin komp griya fajar mas
4293372,cahaya balla lompoa,jl talasalapang,7371031001,7371031,jl talasalapang
4293468,to buki putra kumara,jl a. djemma,7371031007,7371031,jl a. djemma
4293715,yayasan syajaratin thayyibah mubaarakah,"jl. monumen emmy saelan 3, kompleks graha hasirah permai",7371031001,7371031,"jl. monumen emmy saelan 3, kompleks graha hasirah permai"
4294173,kahanda teknik,tidung 3,7371031006,7371031,tidung 3
4294587,cita lestari kreasi abadi,btn minasa upa blok f 14 nomor 6,7371031,7371031,btn minasa upa blok f 14 nomor 6
4294972,reskia fadilindo,"jl tidung 7 stp 9 no 157 rt 002 rw 007, mappala",7371031003,7371031,"jl tidung 7 stp 9 no 157 rt 002 rw 007, mappala"
4296564,media karya,jl jipang raya ruko villa mega sari,7371031001,7371031,jl jipang raya ruko villa mega sari
4297515,tri tunggal perkasa,jl buakana komp pertamina,7371031008,7371031,jl buakana komp pertamina
4298139,yuriid,ap pettarani kompleks perkantoran new zamrud c10,7371031008,7371031,ap pettarani kompleks perkantoran new zamrud c10
4298245,putra sakura utama,"jalan rappocini raya, lorong 2 nomor 17.",7371031009,7371031,"jalan rappocini raya, lorong 2 nomor 17."
4298496,fans area,"btn minasa upa blok l8/17 rt.003 rw.008, gunung sari",7371031001,7371031,"btn minasa upa blok l8/17 rt.003 rw.008, gunung sari"
4298796,surya inti anugerah,jl btn minasa upa,7371031001,7371031,jl btn minasa upa
4299214,anugerah abadi,"jl.rappocini raya no.181 f, buakana",7371031008,7371031,"jl.rappocini raya no.181 f, buakana"
4299924,adlu putra,"jl.rappocini raya no.210 rt.004 rw.002, buakana",7371031008,7371031,"jl.rappocini raya no.210 rt.004 rw.002, buakana"
